municipality,cz,size
37402,245,5232
37403,245,4249
37404,245,9425
37405,245,1989
37421,245,6916
37422,245,3384
37423,245,4073
37424,245,5859
37425,245,5079
37426,245,5889
37427,245,3012
37428,245,3654
37429,245,2128
38201,247,189182
38202,248,65857
38203,249,35208
38204,250,16938
38205,248,46824
38206,248,44647
38207,250,19942
38210,247,15904
38213,242,38491
38214,250,17432
38215,247,12925
38356,233,2854
38386,247,3925
38401,247,11777
38402,247,9052
38422,250,7846
38442,250,4845
38484,249,1790
38488,249,4833
38506,249,9691
39201,251,129566
39202,241,5852
39203,252,8709
39204,251,20522
39205,251,12204
39206,253,10395
39208,254,9513
39209,254,5994
39210,254,15794
39301,241,962
39302,252,1292
39303,252,1293
39304,252,1372
39305,252,603
39306,252,452
39307,252,1846
39321,251,1171
39322,251,2841
39323,251,8681
39324,251,7638
39325,251,1772
39326,251,2208
39327,251,759
39328,251,908
39341,255,1793
39344,255,1926
39363,255,1882
39364,255,240
39383,251,6487
39386,251,10986
39387,256,2335
39401,253,2616
39402,256,5895
39403,256,2661
39404,253,5826
39405,257,2046
39406,253,637
39410,251,2306
39411,253,2628
39421,254,1556
39422,253,1131
39423,254,3848
39424,254,2238
39425,253,1445
39427,254,688
40100,258,361523
40130,259,537649
40202,260,44638
40203,261,118940
40204,258,21270
40205,262,29024
40206,263,17540
40207,261,28649
40208,262,3747
40209,264,17060
40210,261,15625
40211,261,19163
40212,261,15945
40213,258,26005
40214,265,10340
40215,258,16269
40216,264,20993
40217,259,36213
40218,259,40588
40219,259,35748
40220,259,33554
40221,259,24565
40222,259,26398
40223,259,21894
40224,259,20358
40225,264,13682
40305,259,18542
40341,259,15243
40342,259,11963
40343,259,16122
40344,259,10305
40345,259,8932
40348,259,3052
40349,259,15491
40381,258,5824
40382,258,11075
40383,258,10939
40384,258,7436
40401,258,3242
40402,258,6827
40403,258,7352
40404,258,3906
40421,262,5423
40422,262,6419
40423,262,2063
40424,262,3770
40425,262,4033
40426,262,9679
40427,262,3787
40428,262,2504
40441,264,3607
40442,264,4335
40447,264,11934
40448,266,1122
40462,259,5258
40463,259,6984
40503,264,6351
40522,261,6052
40541,261,5996
40542,261,1633
40543,261,5354
40544,261,8130
40545,261,696
40546,261,1444
40561,261,9506
40564,261,2348
40581,260,5644
40601,263,4126
40602,263,3913
40603,263,2459
40604,263,3235
40605,263,5854
40606,263,3188
40607,263,2581
40608,263,1763
40609,263,1184
40621,258,12596
40622,258,2648
40623,258,2655
40624,258,3107
40641,258,4036
40642,265,2687
40643,258,3282
40644,265,1665
40645,265,1515
41201,267,81244
41202,268,53066
41203,267,25749
41204,267,9348
41205,269,25799
41206,270,14264
41207,270,14037
41208,267,19040
41302,267,7579
41303,267,3266
41304,267,3431
41321,267,8219
41322,267,5136
41323,267,4071
41324,267,2364
41325,267,792
41341,267,7294
41345,267,3716
41346,267,10946
41382,268,1256
41387,268,3245
41401,269,5221
41402,269,4088
41421,270,4189
41422,270,3471
41423,270,2981
41424,270,3965
41425,270,12051
41441,270,4679
41442,270,4895
41443,270,8119
42201,271,165535
42202,272,93154
42203,273,15078
42204,273,57322
42205,272,34168
42207,272,14600
42208,272,8721
42209,274,15041
42210,275,12591
42211,276,15817
42212,271,13991
42307,271,16204
42308,271,11586
42309,271,5202
42321,272,3984
42322,272,6416
42323,272,6857
42361,273,4957
42362,273,4963
42363,273,2625
42364,273,3209
42365,273,2115
42366,273,2154
42367,273,4372
42368,273,1937
42369,277,2737
42370,277,2010
42371,277,2515
42372,277,1680
42373,277,3402
42374,277,4068
42375,273,2055
42376,273,3451
42383,278,1152
42384,279,969
42386,269,1275
42387,280,964
42388,272,2327
42389,272,2163
42390,272,2918
42391,272,5534
42411,281,8278
43201,282,260457
43202,283,55321
43203,284,15531
43204,260,19847
43205,283,10902
43206,260,17378
43207,285,15994
43208,260,24468
43209,285,5872
43210,282,22392
43211,282,15418
43212,285,12091
43213,282,26267
43214,286,12480
43341,282,7942
43342,282,3156
43348,282,4834
43361,260,5540
43362,260,2445
43363,260,3258
43364,260,2460
43365,260,2688
43366,260,2230
43367,260,4600
43368,260,6843
43385,260,13342
43403,282,12219
43404,282,13261
43405,282,9083
43407,282,11317
43423,287,2218
43424,287,3520
43425,286,793
43428,286,2919
43432,282,2813
43433,286,4818
43441,282,7457
43442,282,3426
43443,282,13094
43444,282,4871
43447,288,8361
43468,283,5697
43482,283,8188
43484,283,2067
43501,284,5142
43505,284,4926
43506,284,1981
43507,284,1014
43510,284,2270
43511,284,516
43512,284,1694
43513,284,1878
43514,284,7564
43523,285,2339
43526,289,1158
43527,285,1319
43528,285,977
43529,285,1495
43530,285,3701
43531,285,3505
43532,285,1484
43533,285,2097
44201,290,183833
44202,290,46434
44203,265,33426
44204,266,31398
44205,291,30119
44206,291,16965
44207,291,7840
44208,292,11408
44209,265,9903
44210,290,13382
44211,265,23693
44212,292,16969
44213,290,14377
44321,293,2116
44322,293,944
44323,290,5285
44324,290,2823
44325,290,4126
44341,290,10906
44461,266,4893
44462,266,7572
45201,294,123957
45202,295,52680
45203,296,46337
45204,297,17375
45205,298,16610
45206,296,24083
45207,297,8783
45208,294,14790
45209,298,9364
45301,294,11922
45302,294,5065
45303,294,13990
45321,297,2097
45322,297,4692
45341,295,10056
45342,295,2908
45343,295,5045
45344,295,3428
45345,295,4843
45361,298,4598
45362,298,3842
45363,298,945
45381,294,5108
45382,294,9419
45383,294,3153
45401,294,8863
45402,294,8367
45403,299,618
45404,294,2300
45405,294,7802
45406,294,5141
45421,296,7611
45422,296,2024
45423,296,941
45424,296,990
45425,296,814
45426,296,1853
45427,296,1720
45428,296,1666
45429,296,870
45430,300,1390
45441,288,6292
45442,288,2133
45443,288,1993
46201,301,230225
46203,302,31122
46204,303,9769
46205,301,9717
46206,304,9564
46207,305,15198
46208,304,15789
46209,306,8830
46210,307,11472
46211,303,8663
46212,301,20440
46213,308,7704
46214,302,6917
46215,301,38961
46216,301,19360
46217,309,17652
46303,310,185
46304,311,278
46322,307,4316
46323,307,5865
46324,307,2636
46341,303,980
46342,303,940
46343,303,1270
46344,303,4973
46345,303,5563
46361,301,2617
46368,303,2757
46392,301,10778
46401,304,1856
46402,304,5915
46403,304,2976
46404,304,2140
46421,306,3713
46441,301,8311
46442,301,16409
46443,301,2554
46444,301,4000
46445,301,1928
46448,301,3540
46449,301,2111
46450,301,13452
46451,301,2469
46452,301,4365
46462,309,1715
46465,309,2115
46466,309,7301
46467,309,5337
46468,309,6390
46481,302,5552
46482,302,2927
46485,302,2939
46490,302,3726
46491,302,3697
46492,302,6588
46501,308,3969
46502,308,3056
46503,312,2631
46504,312,2814
46523,305,670
46524,305,654
46525,305,3429
46526,305,545
46527,305,1962
46528,305,2386
46529,313,3073
46530,314,4576
46531,314,2383
46532,314,2344
46533,315,3257
46534,315,2777
46535,316,2252
47201,317,105525
47205,317,30519
47207,318,18479
47208,317,38797
47209,319,20825
47210,317,19844
47211,317,41638
47212,317,19542
47213,317,37211
47214,320,20496
47301,319,2070
47302,319,1157
47303,319,797
47306,319,3449
47308,319,5058
47311,317,3859
47313,317,2038
47314,317,3665
47315,321,1985
47324,317,12711
47325,317,4138
47326,317,8847
47327,317,5352
47328,317,5672
47329,317,11787
47343,317,6574
47344,317,3066
47345,317,3891
47346,317,1880
47347,317,4095
47348,317,5500
47349,317,4571
47350,317,12408
47353,322,347
47354,323,502
47355,324,305
47356,325,165
47357,326,769
47358,327,317
47359,328,579
47360,329,701
47361,330,3680
47375,331,553
47381,318,2187
47382,332,903
