year,cutoff,zone,municipalities,muni_names,resident_labour_force,mean_contained,labour_weighted_contained
1995,0.98,446,1,越智郡伯方町,2935,0.8902896081771721,0.8902896081771721
1995,0.98,447,1,越智郡魚島村,128,0.9765625,0.9765625
1995,0.98,448,1,越智郡弓削町,1306,0.5842266462480857,0.5842266462480857
1995,0.98,449,1,越智郡生名村,825,0.39636363636363636,0.39636363636363636
1995,0.98,450,1,越智郡岩城村,987,0.8480243161094225,0.8480243161094225
1995,0.98,451,1,越智郡関前村,380,0.9526315789473684,0.9526315789473684
1995,0.98,452,1,温泉郡中島町,3110,0.9816720257234727,0.9816720257234727
1995,0.98,453,1,宗像郡大島村,358,0.9748603351955307,0.9748603351955307
1995,0.98,454,5,福江市; 南松浦郡富江町; 南松浦郡玉之浦町; 南松浦郡三井楽町; 南松浦郡岐宿町,16291,0.9728931466205838,0.9797434166103984
1995,0.98,455,1,平戸市,10003,0.8980305908227532,0.8980305908227532
1995,0.98,456,1,西彼杵郡伊王島町,407,0.7641277641277642,0.7641277641277642
1995,0.98,457,1,西彼杵郡高島町,292,0.8732876712328768,0.8732876712328768
1995,0.98,458,1,西彼杵郡大島町,2448,0.9174836601307189,0.9174836601307189
1995,0.98,459,1,西彼杵郡崎戸町,864,0.8541666666666666,0.8541666666666666
1995,0.98,460,1,北松浦郡大島村,680,0.9720588235294118,0.9720588235294118
1995,0.98,461,1,北松浦郡生月町,3245,0.8308166409861325,0.8308166409861325
1995,0.98,462,1,北松浦郡小値賀町,1466,0.975443383356071,0.975443383356071
1995,0.98,463,1,北松浦郡宇久町,1347,0.9131403118040089,0.9131403118040089
1995,0.98,464,1,北松浦郡福島町,1451,0.7070985527222605,0.7070985527222605
1995,0.98,465,1,北松浦郡鷹島町,1193,0.9631181894383906,0.9631181894383906
1995,0.98,466,1,南松浦郡奈留町,1528,0.9836387434554974,0.9836387434554974
1995,0.98,467,5,南松浦郡若松町; 南松浦郡上五島町; 南松浦郡新魚目町; 南松浦郡有川町; 南松浦郡奈良尾町,10346,0.9533782643143971,0.9493524067272375
1995,0.98,468,4,壱岐郡郷ノ浦町; 壱岐郡勝本町; 壱岐郡芦辺町; 壱岐郡石田町,14045,0.9934948405675412,0.9948024207903169
1995,0.98,469,4,対馬支庁厳原町; 対馬支庁美津島町; 対馬支庁豊玉町; 対馬支庁峰町,13836,0.9842588672473276,0.9919774501300954
1995,0.98,470,2,対馬支庁上県町; 対馬支庁上対馬町,3972,0.9733713104207081,0.9750755287009063
1995,0.98,471,7,本渡市; 天草郡有明町; 天草郡栖本町; 天草郡新和町; 天草郡五和町; 天草郡苓北町; 天草郡天草町,33099,0.9547369470208618,0.9636242786791142
1995,0.98,472,2,牛深市; 天草郡河浦町,10300,0.9147373675883936,0.9326213592233009
1995,0.98,473,4,天草郡松島町; 天草郡姫戸町; 天草郡龍ヶ岳町; 天草郡倉岳町,9002,0.8564528823577865,0.8468118195956454
1995,0.98,474,1,天草郡御所浦町,1742,0.9672789896670494,0.9672789896670494
1995,0.98,475,1,東国東郡姫島村,1206,0.9477611940298507,0.9477611940298507
1995,0.98,476,6,名瀬市; 大島郡大和村; 大島郡宇検村; 大島郡住用村; 大島郡龍郷町; 大島郡笠利町,22562,0.9881105900606058,0.9923322400496409
1995,0.98,477,1,大島郡瀬戸内町,4169,0.9896857759654594,0.9896857759654594
1995,0.98,478,3,西之表市; 熊毛郡中種子町; 熊毛郡南種子町,14702,0.9976844811135854,0.9970072099034145
1995,0.98,479,1,鹿児島郡三島村,215,1,1
1995,0.98,480,1,鹿児島郡十島村,298,1,1
1995,0.98,481,2,薩摩郡里村; 薩摩郡上甑村,1378,0.9976867335562988,0.997822931785196
1995,0.98,482,2,薩摩郡下甑村; 薩摩郡鹿島村,1359,1,1
1995,0.98,483,2,熊毛郡上屋久町; 熊毛郡屋久町,5376,0.9987089634821099,0.9986979166666666
1995,0.98,484,1,大島郡喜界町,3046,0.9996717005909389,0.9996717005909389
1995,0.98,485,3,大島郡徳之島町; 大島郡天城町; 大島郡伊仙町,9762,0.99957310565635,0.9993853718500307
1995,0.98,486,2,大島郡和泊町; 大島郡知名町,5819,0.9990418396678378,0.9989688949991408
1995,0.98,487,1,大島郡与論町,2199,0.9959072305593452,0.9959072305593452
1995,0.98,491,4,平良市; 宮古郡城辺町; 宮古郡下地町; 宮古郡上野村,18098,0.9949132415239855,0.9915460271853244
1995,0.98,492,1,石垣市,16738,0.9964750866292269,0.9964750866292269
1995,0.98,493,1,国頭郡伊江村,2027,1,1
1995,0.98,494,2,島尻郡仲里村; 島尻郡具志川村,3678,0.9997231450719823,0.9997281131049484
1995,0.98,495,1,島尻郡渡嘉敷村,291,0.9965635738831615,0.9965635738831615
1995,0.98,496,1,島尻郡座間味村,427,0.9976580796252927,0.9976580796252927
1995,0.98,497,1,島尻郡粟国村,260,0.9846153846153847,0.9846153846153847
1995,0.98,498,1,島尻郡渡名喜村,292,0.9965753424657534,0.9965753424657534
1995,0.98,499,1,島尻郡南大東村,742,1,1
1995,0.98,500,1,島尻郡北大東村,315,1,1
1995,0.98,501,1,島尻郡伊平屋村,512,1,1
1995,0.98,502,1,島尻郡伊是名村,737,0.9905020352781547,0.9905020352781547
1995,0.98,503,1,宮古郡伊良部町,2520,0.8920634920634921,0.8920634920634921
1995,0.98,504,1,宮古郡多良間村,594,1,1
1995,0.98,505,1,八重山郡竹富町,1578,0.9949302915082383,0.9949302915082383
1995,0.98,506,1,八重山郡与那国町,746,0.9959785522788204,0.9959785522788204
1995,0.977,64,1,檜山支庁奥尻町,1741,0.9977024698449167,0.9977024698449167
1995,0.977,65,1,宗谷支庁礼文町,2042,1,1
1995,0.977,66,2,宗谷支庁利尻町; 宗谷支庁利尻富士町,3642,0.9989146099475681,0.9989017023613399
1995,0.977,462,1,大島支庁大島町,4104,1,1
1995,0.977,463,1,大島支庁利島村,197,1,1
1995,0.977,464,1,大島支庁新島村,1311,0.9992372234935164,0.9992372234935164
1995,0.977,465,1,大島支庁神津島村,949,0.9989462592202318,0.9989462592202318
1995,0.977,466,1,三宅支庁三宅村,1681,0.9982153480071386,0.9982153480071386
1995,0.977,467,1,三宅支庁御蔵島村,106,1,1
1995,0.977,468,1,八丈支庁八丈町,4032,0.9982638888888888,0.9982638888888888
1995,0.977,469,1,八丈支庁青ヶ島村,140,0.9928571428571429,0.9928571428571429
1995,0.977,470,1,小笠原支庁小笠原村,1304,1,1
1995,0.977,471,7,両津市; 佐渡郡相川町; 佐渡郡佐和田町; 佐渡郡金井町; 佐渡郡新穂村; 佐渡郡畑野町; 佐渡郡真野町,29536,0.9856102182780904,0.9874729144095341
1995,0.977,472,3,佐渡郡小木町; 佐渡郡羽茂町; 佐渡郡赤泊村,6003,0.8995910577732645,0.8988838913876395
1995,0.977,473,1,岩船郡粟島浦村,318,1,1
1995,0.977,474,1,鹿島郡能登島町,1783,0.7190128996074032,0.7190128996074032
1995,0.977,475,1,飾磨郡家島町,3223,0.94849519081601,0.94849519081601
1995,0.977,476,1,八束郡八束町,2161,0.5108745950948634,0.5108745950948634
1995,0.977,477,4,隠岐郡西郷町; 隠岐郡布施村; 隠岐郡五箇村; 隠岐郡都万村,7508,0.9932337335952134,0.9896110815130528
1995,0.977,478,1,隠岐郡海士町,1157,0.9403630077787382,0.9403630077787382
1995,0.977,479,1,隠岐郡西ノ島町,1517,0.970995385629532,0.970995385629532
1995,0.977,480,1,隠岐郡知夫村,292,0.9691780821917808,0.9691780821917808
1995,0.977,481,2,因島市; 豊田郡瀬戸田町,15359,0.9090982533295645,0.9070903053584217
1995,0.977,482,2,越智郡上浦町; 越智郡大三島町,3440,0.8936964219347936,0.8962209302325581
1995,0.977,483,1,安芸郡下蒲刈町,1248,0.5825320512820513,0.5825320512820513
1995,0.977,484,1,安芸郡蒲刈町,1220,0.6516393442622951,0.6516393442622951
1995,0.977,485,1,佐伯郡宮島町,1167,0.7617823479005998,0.7617823479005998
1995,0.977,486,2,豊田郡豊浜町; 豊田郡豊町,2532,0.9485464206979353,0.94826224328594
1995,0.977,487,3,豊田郡大崎町; 豊田郡東野町; 豊田郡木江町,4130,0.8999156866620082,0.9004842615012106
1995,0.977,488,1,沼隈郡内海町,1195,0.47615062761506277,0.47615062761506277
1995,0.977,489,3,小豆郡内海町; 小豆郡土庄町; 小豆郡池田町,15986,0.9664691769938332,0.9635305892656074
1995,0.977,490,1,香川郡直島町,1594,0.9360100376411543,0.9360100376411543
1995,0.977,491,2,越智郡吉海町; 越智郡宮窪町,3462,0.8541626226532191,0.8497978047371462
1995,0.977,492,1,越智郡伯方町,2935,0.8902896081771721,0.8902896081771721
1995,0.977,493,1,越智郡魚島村,128,0.9765625,0.9765625
1995,0.977,494,1,越智郡弓削町,1306,0.5842266462480857,0.5842266462480857
1995,0.977,495,1,越智郡生名村,825,0.39636363636363636,0.39636363636363636
1995,0.977,496,1,越智郡岩城村,987,0.8480243161094225,0.8480243161094225
1995,0.977,497,1,越智郡関前村,380,0.9526315789473684,0.9526315789473684
1995,0.977,498,1,温泉郡中島町,3110,0.9816720257234727,0.9816720257234727
1995,0.977,499,1,宗像郡大島村,358,0.9748603351955307,0.9748603351955307
1995,0.977,500,5,福江市; 南松浦郡富江町; 南松浦郡玉之浦町; 南松浦郡三井楽町; 南松浦郡岐宿町,16291,0.9728931466205838,0.9797434166103984
1995,0.977,501,1,平戸市,10003,0.8980305908227532,0.8980305908227532
1995,0.977,502,1,西彼杵郡伊王島町,407,0.7641277641277642,0.7641277641277642
1995,0.977,503,1,西彼杵郡高島町,292,0.8732876712328768,0.8732876712328768
1995,0.977,504,1,西彼杵郡大島町,2448,0.9174836601307189,0.9174836601307189
1995,0.977,505,1,西彼杵郡崎戸町,864,0.8541666666666666,0.8541666666666666
1995,0.977,506,1,北松浦郡大島村,680,0.9720588235294118,0.9720588235294118
1995,0.977,507,1,北松浦郡生月町,3245,0.8308166409861325,0.8308166409861325
1995,0.977,508,1,北松浦郡小値賀町,1466,0.975443383356071,0.975443383356071
1995,0.977,509,1,北松浦郡宇久町,1347,0.9131403118040089,0.9131403118040089
1995,0.977,510,1,北松浦郡福島町,1451,0.7070985527222605,0.7070985527222605
1995,0.977,511,1,北松浦郡鷹島町,1193,0.9631181894383906,0.9631181894383906
1995,0.977,512,1,南松浦郡奈留町,1528,0.9836387434554974,0.9836387434554974
1995,0.977,513,5,南松浦郡若松町; 南松浦郡上五島町; 南松浦郡新魚目町; 南松浦郡有川町; 南松浦郡奈良尾町,10346,0.9533782643143971,0.9493524067272375
1995,0.977,514,4,壱岐郡郷ノ浦町; 壱岐郡勝本町; 壱岐郡芦辺町; 壱岐郡石田町,14045,0.9934948405675412,0.9948024207903169
1995,0.977,515,4,対馬支庁厳原町; 対馬支庁美津島町; 対馬支庁豊玉町; 対馬支庁峰町,13836,0.9842588672473276,0.9919774501300954
1995,0.977,516,2,対馬支庁上県町; 対馬支庁上対馬町,3972,0.9733713104207081,0.9750755287009063
1995,0.977,517,7,本渡市; 天草郡有明町; 天草郡栖本町; 天草郡新和町; 天草郡五和町; 天草郡苓北町; 天草郡天草町,33099,0.9547369470208618,0.9636242786791142
1995,0.977,518,2,牛深市; 天草郡河浦町,10300,0.9147373675883936,0.9326213592233009
1995,0.977,519,4,天草郡松島町; 天草郡姫戸町; 天草郡龍ヶ岳町; 天草郡倉岳町,9002,0.8564528823577865,0.8468118195956454
1995,0.977,520,1,天草郡御所浦町,1742,0.9672789896670494,0.9672789896670494
1995,0.977,521,1,東国東郡姫島村,1206,0.9477611940298507,0.9477611940298507
1995,0.977,522,6,名瀬市; 大島郡大和村; 大島郡宇検村; 大島郡住用村; 大島郡龍郷町; 大島郡笠利町,22562,0.9881105900606058,0.9923322400496409
1995,0.977,523,1,大島郡瀬戸内町,4169,0.9896857759654594,0.9896857759654594
1995,0.977,524,3,西之表市; 熊毛郡中種子町; 熊毛郡南種子町,14702,0.9976844811135854,0.9970072099034145
1995,0.977,525,1,鹿児島郡三島村,215,1,1
1995,0.977,526,1,鹿児島郡十島村,298,1,1
1995,0.977,527,2,薩摩郡里村; 薩摩郡上甑村,1378,0.9976867335562988,0.997822931785196
1995,0.977,528,2,薩摩郡下甑村; 薩摩郡鹿島村,1359,1,1
1995,0.977,529,2,熊毛郡上屋久町; 熊毛郡屋久町,5376,0.9987089634821099,0.9986979166666666
1995,0.977,530,1,大島郡喜界町,3046,0.9996717005909389,0.9996717005909389
1995,0.977,531,3,大島郡徳之島町; 大島郡天城町; 大島郡伊仙町,9762,0.99957310565635,0.9993853718500307
1995,0.977,532,2,大島郡和泊町; 大島郡知名町,5819,0.9990418396678378,0.9989688949991408
1995,0.977,533,1,大島郡与論町,2199,0.9959072305593452,0.9959072305593452
1995,0.977,537,4,平良市; 宮古郡城辺町; 宮古郡下地町; 宮古郡上野村,18098,0.9949132415239855,0.9915460271853244
1995,0.977,538,1,石垣市,16738,0.9964750866292269,0.9964750866292269
1995,0.977,539,1,国頭郡伊江村,2027,1,1
1995,0.977,540,2,島尻郡仲里村; 島尻郡具志川村,3678,0.9997231450719823,0.9997281131049484
1995,0.977,541,1,島尻郡渡嘉敷村,291,0.9965635738831615,0.9965635738831615
1995,0.977,542,1,島尻郡座間味村,427,0.9976580796252927,0.9976580796252927
1995,0.977,543,1,島尻郡粟国村,260,0.9846153846153847,0.9846153846153847
1995,0.977,544,1,島尻郡渡名喜村,292,0.9965753424657534,0.9965753424657534
1995,0.977,545,1,島尻郡南大東村,742,1,1
1995,0.977,546,1,島尻郡北大東村,315,1,1
1995,0.977,547,1,島尻郡伊平屋村,512,1,1
1995,0.977,548,1,島尻郡伊是名村,737,0.9905020352781547,0.9905020352781547
1995,0.977,549,1,宮古郡伊良部町,2520,0.8920634920634921,0.8920634920634921
1995,0.977,550,1,宮古郡多良間村,594,1,1
1995,0.977,551,1,八重山郡竹富町,1578,0.9949302915082383,0.9949302915082383
1995,0.977,552,1,八重山郡与那国町,746,0.9959785522788204,0.9959785522788204
2000,0.98,57,1,檜山支庁奥尻町,1589,0.9949653870358716,0.9949653870358716
2000,0.98,58,1,宗谷支庁礼文町,1851,1,1
2000,0.98,59,2,宗谷支庁利尻町; 宗谷支庁利尻富士町,3048,0.9990378447722899,0.9990157480314961
2000,0.98,377,1,大島支庁大島町,3718,0.9967724583109199,0.9967724583109199
2000,0.98,378,1,大島支庁利島村,171,1,1
2000,0.98,379,1,大島支庁新島村,1296,0.9922839506172839,0.9922839506172839
2000,0.98,380,1,大島支庁神津島村,854,0.9941451990632318,0.9941451990632318
2000,0.98,381,1,三宅支庁御蔵島村,160,1,1
2000,0.98,382,1,八丈支庁八丈町,4032,0.9977678571428571,0.9977678571428571
2000,0.98,383,1,八丈支庁青ヶ島村,114,1,1
2000,0.98,384,1,小笠原支庁小笠原村,1344,0.9992559523809523,0.9992559523809523
2000,0.98,385,10,両津市; 佐渡郡相川町; 佐渡郡佐和田町; 佐渡郡金井町; 佐渡郡新穂村; 佐渡郡畑野町; 佐渡郡真野町; 佐渡郡小木町; 佐渡郡羽茂町; 佐渡郡赤泊村,33105,0.9986182580765397,0.9987313094698685
2000,0.98,386,1,岩船郡粟島浦村,320,1,1
2000,0.98,387,1,鹿島郡能登島町,1596,0.6033834586466166,0.6033834586466166
2000,0.98,388,1,飾磨郡家島町,3073,0.9700618288317605,0.9700618288317605
2000,0.98,389,1,八束郡八束町,2048,0.474609375,0.474609375
2000,0.98,390,4,隠岐郡西郷町; 隠岐郡布施村; 隠岐郡五箇村; 隠岐郡都万村,7500,0.9964614921326967,0.9949333333333333
2000,0.98,391,1,隠岐郡海士町,1008,0.9434523809523809,0.9434523809523809
2000,0.98,392,1,隠岐郡西ノ島町,1508,0.9694960212201591,0.9694960212201591
2000,0.98,393,1,隠岐郡知夫村,254,0.9724409448818898,0.9724409448818898
2000,0.98,394,2,因島市; 豊田郡瀬戸田町,14694,0.9081767737436286,0.9056757860351163
2000,0.98,395,2,越智郡上浦町; 越智郡大三島町,3113,0.909571305106543,0.9106970767748153
2000,0.98,396,1,安芸郡下蒲刈町,810,0.6419753086419753,0.6419753086419753
2000,0.98,397,1,安芸郡蒲刈町,1020,0.6470588235294118,0.6470588235294118
2000,0.98,398,1,佐伯郡宮島町,983,0.7822990844354019,0.7822990844354019
2000,0.98,399,2,豊田郡豊浜町; 豊田郡豊町,2015,0.9279352644519823,0.9389578163771712
2000,0.98,400,3,豊田郡大崎町; 豊田郡東野町; 豊田郡木江町,3701,0.9098736436582042,0.9105647122399352
2000,0.98,401,1,沼隈郡内海町,1055,0.42843601895734595,0.42843601895734595
2000,0.98,402,3,小豆郡内海町; 小豆郡土庄町; 小豆郡池田町,14347,0.9695882339057089,0.9671708371088032
2000,0.98,403,1,香川郡直島町,1394,0.9461979913916786,0.9461979913916786
2000,0.98,404,2,越智郡吉海町; 越智郡宮窪町,3039,0.8439038762375718,0.8387627509049029
2000,0.98,405,1,越智郡伯方町,2789,0.8705629257798494,0.8705629257798494
2000,0.98,406,1,越智郡魚島村,114,0.9912280701754386,0.9912280701754386
2000,0.98,407,1,越智郡弓削町,1106,0.6075949367088608,0.6075949367088608
2000,0.98,408,1,越智郡生名村,718,0.4025069637883008,0.4025069637883008
2000,0.98,409,1,越智郡岩城村,919,0.8574537540805223,0.8574537540805223
2000,0.98,410,1,越智郡関前村,325,0.9753846153846154,0.9753846153846154
2000,0.98,411,1,温泉郡中島町,2979,0.9825444780127559,0.9825444780127559
2000,0.98,412,1,宗像郡大島村,346,0.9653179190751445,0.9653179190751445
2000,0.98,413,5,福江市; 南松浦郡富江町; 南松浦郡玉之浦町; 南松浦郡三井楽町; 南松浦郡岐宿町,15888,0.976545296970364,0.9841389728096677
2000,0.98,414,1,平戸市,9491,0.8811505636919187,0.8811505636919187
2000,0.98,415,1,西彼杵郡伊王島町,326,0.6932515337423313,0.6932515337423313
2000,0.98,416,1,西彼杵郡高島町,263,0.8555133079847909,0.8555133079847909
2000,0.98,417,1,西彼杵郡大島町,2635,0.9108159392789373,0.9108159392789373
2000,0.98,418,1,西彼杵郡崎戸町,734,0.8433242506811989,0.8433242506811989
2000,0.98,419,1,北松浦郡大島村,554,0.9927797833935018,0.9927797833935018
2000,0.98,420,1,北松浦郡生月町,2912,0.7960164835164835,0.7960164835164835
2000,0.98,421,1,北松浦郡小値賀町,1299,0.9799846035411856,0.9799846035411856
2000,0.98,422,1,北松浦郡宇久町,1228,0.9454397394136808,0.9454397394136808
2000,0.98,423,1,北松浦郡福島町,1354,0.691285081240768,0.691285081240768
2000,0.98,424,1,北松浦郡鷹島町,1074,0.9664804469273743,0.9664804469273743
2000,0.98,425,1,南松浦郡奈留町,1311,0.9748283752860412,0.9748283752860412
2000,0.98,426,5,南松浦郡若松町; 南松浦郡上五島町; 南松浦郡新魚目町; 南松浦郡有川町; 南松浦郡奈良尾町,9242,0.9552375652065683,0.9508764336723653
2000,0.98,427,4,壱岐郡郷ノ浦町; 壱岐郡勝本町; 壱岐郡芦辺町; 壱岐郡石田町,13828,0.9922287958374433,0.9925513450969048
2000,0.98,428,6,対馬支庁厳原町; 対馬支庁美津島町; 対馬支庁豊玉町; 対馬支庁峰町; 対馬支庁上県町; 対馬支庁上対馬町,16883,0.9991207687226709,0.9993484570277794
2000,0.98,429,10,本渡市; 牛深市; 天草郡有明町; 天草郡倉岳町; 天草郡栖本町; 天草郡新和町; 天草郡五和町; 天草郡苓北町; 天草郡天草町; 天草郡河浦町,41866,0.9643713369150092,0.9716715234319018
2000,0.98,430,3,天草郡松島町; 天草郡姫戸町; 天草郡龍ヶ岳町,6578,0.8388422722814173,0.815293402249924
2000,0.98,431,1,天草郡御所浦町,1523,0.9612606697307945,0.9612606697307945
2000,0.98,432,1,東国東郡姫島村,1082,0.9149722735674677,0.9149722735674677
2000,0.98,433,6,名瀬市; 大島郡大和村; 大島郡宇検村; 大島郡住用村; 大島郡龍郷町; 大島郡笠利町,21986,0.9875278502154816,0.9925861912125898
2000,0.98,434,1,大島郡瀬戸内町,4041,0.9873793615441723,0.9873793615441723
2000,0.98,435,3,西之表市; 熊毛郡中種子町; 熊毛郡南種子町,15347,0.9986510774292185,0.9986316543949958
2000,0.98,436,1,鹿児島郡三島村,222,1,1
2000,0.98,437,1,鹿児島郡十島村,288,1,1
2000,0.98,438,2,薩摩郡里村; 薩摩郡上甑村,1178,0.9915572232645403,0.9923599320882852
2000,0.98,439,2,薩摩郡下甑村; 薩摩郡鹿島村,1107,0.9983314794215795,0.997289972899729
2000,0.98,440,2,熊毛郡上屋久町; 熊毛郡屋久町,5558,0.998409036228292,0.998380712486506
2000,0.98,441,1,大島郡喜界町,3134,0.9990427568602425,0.9990427568602425
2000,0.98,442,3,大島郡徳之島町; 大島郡天城町; 大島郡伊仙町,9460,0.9997110870350306,0.9995771670190274
2000,0.98,443,2,大島郡和泊町; 大島郡知名町,5945,0.9995046018074273,0.9994953742640875
2000,0.98,444,1,大島郡与論町,2306,0.9978317432784042,0.9978317432784042
2000,0.98,447,4,平良市; 宮古郡城辺町; 宮古郡下地町; 宮古郡上野村,18760,0.9952706821906344,0.9926972281449893
2000,0.98,448,1,石垣市,17360,0.9961981566820276,0.9961981566820276
2000,0.98,449,1,国頭郡伊江村,2107,0.9990507831039392,0.9990507831039392
2000,0.98,450,2,島尻郡仲里村; 島尻郡具志川村,3419,0.9991939817302525,0.999122550453349
2000,0.98,451,1,島尻郡渡嘉敷村,334,1,1
2000,0.98,452,1,島尻郡座間味村,445,1,1
2000,0.98,453,1,島尻郡粟国村,327,0.9938837920489296,0.9938837920489296
2000,0.98,454,1,島尻郡渡名喜村,223,1,1
2000,0.98,455,1,島尻郡南大東村,802,1,1
2000,0.98,456,1,島尻郡北大東村,393,1,1
2000,0.98,457,1,島尻郡伊平屋村,649,1,1
2000,0.98,458,1,島尻郡伊是名村,618,0.9967637540453075,0.9967637540453075
2000,0.98,459,1,宮古郡伊良部町,2590,0.9316602316602317,0.9316602316602317
2000,0.98,460,1,宮古郡多良間村,607,0.9983525535420099,0.9983525535420099
2000,0.98,461,1,八重山郡竹富町,1693,0.9952746603662138,0.9952746603662138
2000,0.98,462,1,八重山郡与那国町,832,0.9975961538461539,0.9975961538461539
2000,0.977,59,1,檜山支庁奥尻町,1589,0.9949653870358716,0.9949653870358716
2000,0.977,60,1,宗谷支庁礼文町,1851,1,1
2000,0.977,61,2,宗谷支庁利尻町; 宗谷支庁利尻富士町,3048,0.9990378447722899,0.9990157480314961
2000,0.977,413,1,大島支庁大島町,3718,0.9967724583109199,0.9967724583109199
2000,0.977,414,1,大島支庁利島村,171,1,1
2000,0.977,415,1,大島支庁新島村,1296,0.9922839506172839,0.9922839506172839
2000,0.977,416,1,大島支庁神津島村,854,0.9941451990632318,0.9941451990632318
2000,0.977,417,1,三宅支庁御蔵島村,160,1,1
2000,0.977,418,1,八丈支庁八丈町,4032,0.9977678571428571,0.9977678571428571
2000,0.977,419,1,八丈支庁青ヶ島村,114,1,1
2000,0.977,420,1,小笠原支庁小笠原村,1344,0.9992559523809523,0.9992559523809523
2000,0.977,421,10,両津市; 佐渡郡相川町; 佐渡郡佐和田町; 佐渡郡金井町; 佐渡郡新穂村; 佐渡郡畑野町; 佐渡郡真野町; 佐渡郡小木町; 佐渡郡羽茂町; 佐渡郡赤泊村,33105,0.9986182580765397,0.9987313094698685
2000,0.977,422,1,岩船郡粟島浦村,320,1,1
2000,0.977,423,1,鹿島郡能登島町,1596,0.6033834586466166,0.6033834586466166
2000,0.977,424,1,飾磨郡家島町,3073,0.9700618288317605,0.9700618288317605
2000,0.977,425,1,八束郡八束町,2048,0.474609375,0.474609375
2000,0.977,426,4,隠岐郡西郷町; 隠岐郡布施村; 隠岐郡五箇村; 隠岐郡都万村,7500,0.9964614921326967,0.9949333333333333
2000,0.977,427,1,隠岐郡海士町,1008,0.9434523809523809,0.9434523809523809
2000,0.977,428,1,隠岐郡西ノ島町,1508,0.9694960212201591,0.9694960212201591
2000,0.977,429,1,隠岐郡知夫村,254,0.9724409448818898,0.9724409448818898
2000,0.977,430,2,因島市; 豊田郡瀬戸田町,14694,0.9081767737436286,0.9056757860351163
2000,0.977,431,2,越智郡上浦町; 越智郡大三島町,3113,0.909571305106543,0.9106970767748153
2000,0.977,432,1,安芸郡下蒲刈町,810,0.6419753086419753,0.6419753086419753
2000,0.977,433,1,安芸郡蒲刈町,1020,0.6470588235294118,0.6470588235294118
2000,0.977,434,1,佐伯郡宮島町,983,0.7822990844354019,0.7822990844354019
2000,0.977,435,2,豊田郡豊浜町; 豊田郡豊町,2015,0.9279352644519823,0.9389578163771712
2000,0.977,436,3,豊田郡大崎町; 豊田郡東野町; 豊田郡木江町,3701,0.9098736436582042,0.9105647122399352
2000,0.977,437,1,沼隈郡内海町,1055,0.42843601895734595,0.42843601895734595
2000,0.977,438,3,小豆郡内海町; 小豆郡土庄町; 小豆郡池田町,14347,0.9695882339057089,0.9671708371088032
2000,0.977,439,1,香川郡直島町,1394,0.9461979913916786,0.9461979913916786
2000,0.977,440,2,越智郡吉海町; 越智郡宮窪町,3039,0.8439038762375718,0.8387627509049029
2000,0.977,441,1,越智郡伯方町,2789,0.8705629257798494,0.8705629257798494
2000,0.977,442,1,越智郡魚島村,114,0.9912280701754386,0.9912280701754386
2000,0.977,443,1,越智郡弓削町,1106,0.6075949367088608,0.6075949367088608
2000,0.977,444,1,越智郡生名村,718,0.4025069637883008,0.4025069637883008
2000,0.977,445,1,越智郡岩城村,919,0.8574537540805223,0.8574537540805223
2000,0.977,446,1,越智郡関前村,325,0.9753846153846154,0.9753846153846154
2000,0.977,447,1,温泉郡中島町,2979,0.9825444780127559,0.9825444780127559
2000,0.977,448,1,宗像郡大島村,346,0.9653179190751445,0.9653179190751445
2000,0.977,449,5,福江市; 南松浦郡富江町; 南松浦郡玉之浦町; 南松浦郡三井楽町; 南松浦郡岐宿町,15888,0.976545296970364,0.9841389728096677
2000,0.977,450,1,平戸市,9491,0.8811505636919187,0.8811505636919187
2000,0.977,451,1,西彼杵郡伊王島町,326,0.6932515337423313,0.6932515337423313
2000,0.977,452,1,西彼杵郡高島町,263,0.8555133079847909,0.8555133079847909
2000,0.977,453,1,西彼杵郡大島町,2635,0.9108159392789373,0.9108159392789373
2000,0.977,454,1,西彼杵郡崎戸町,734,0.8433242506811989,0.8433242506811989
2000,0.977,455,1,北松浦郡大島村,554,0.9927797833935018,0.9927797833935018
2000,0.977,456,1,北松浦郡生月町,2912,0.7960164835164835,0.7960164835164835
2000,0.977,457,1,北松浦郡小値賀町,1299,0.9799846035411856,0.9799846035411856
2000,0.977,458,1,北松浦郡宇久町,1228,0.9454397394136808,0.9454397394136808
2000,0.977,459,1,北松浦郡福島町,1354,0.691285081240768,0.691285081240768
2000,0.977,460,1,北松浦郡鷹島町,1074,0.9664804469273743,0.9664804469273743
2000,0.977,461,1,南松浦郡奈留町,1311,0.9748283752860412,0.9748283752860412
2000,0.977,462,5,南松浦郡若松町; 南松浦郡上五島町; 南松浦郡新魚目町; 南松浦郡有川町; 南松浦郡奈良尾町,9242,0.9552375652065683,0.9508764336723653
2000,0.977,463,4,壱岐郡郷ノ浦町; 壱岐郡勝本町; 壱岐郡芦辺町; 壱岐郡石田町,13828,0.9922287958374433,0.9925513450969048
2000,0.977,464,4,対馬支庁厳原町; 対馬支庁美津島町; 対馬支庁豊玉町; 対馬支庁峰町,13084,0.983042113043879,0.9919749312136961
2000,0.977,465,2,対馬支庁上県町; 対馬支庁上対馬町,3799,0.965261018405627,0.9670966043695709
